;X.102;X;pealkiri;url;rubriik;kuupaev;sisu;X.1;X.2;X.3;X.4;X.5;X.6;X.7;X.8;X.9;X.10;X.11;X.12;X.13;X.14;X.15;X.16;X.17;X.18;X.19;X.20;X.21;X.22;X.23;X.24;X.25;X.26;X.27;X.28;X.29;X.30;X.31;X.32;X.33;X.34;X.35;X.36;X.37;X.38;X.39;X.40;X.41;X.42;X.43;X.44;X.45;X.46;X.47;X.48;X.49;X.50;X.51;X.52;X.53;X.54;X.55;X.56;X.57;X.58;X.59;X.60;X.61;X.62;X.63;X.64;X.65;X.66;X.67;X.68;X.69;X.70;X.71;X.72;X.73;X.74;X.75;X.76;X.77;X.78;X.79;X.80;X.81;X.82;X.83;X.84;X.85;X.86;X.87;X.88;X.89;X.90;X.91;X.92;X.93;X.94;X.95;X.96;X.97;X.98;X.99;X.100;X.101
50188;50188;49849;Adamo: Pirelli pole firma, mille asutasid varem kooki küpsetanud inimesed;https://www.postimees.ee/7005874/adamo-pirelli-pole-firma-mille-asutasid-varem-kooki-kupsetanud-inimesed;WRC;28.06.2020, 16:43 ;Järgmisest hooajast saab WRC-sarja uueks rehvitarnijaks Pirelli. Hyundai tiimipealiku Andrea Adamo sõnul pole ta koroonapiirangute tõttu ärajäänud rehvitestide pärast mures, sest Pirelli on piisavalt suure kogemusega ettevõte.Pirelli nelja-aastane leping WRC-sarjaga algab tuleva aasta jaanuaris peetava Monte Carlo ralliga. Viimastel kuudel pole aga Itaalia rehvitootja saanud koroonapiirangute tõttu rehviteste teha. See on pannud muretsema nii mõnedki inimesed, kel on tekkinud kõhklusi tuleva aasta toodangu kvaliteedi kohta. Hyundai tiimipealik Adamo on aga kindel, et Itaalia rehvitootja saab hakkama.Pirelli ei ole firma, mis loodi eile ja inimeste poolt, kes varem küpsetasid kooki. Nad teavad, mida nad teevad. Neil on juba praegu olemas head rehvid ning nad teavad, millest räägivad.Adamo on ka ise Pirelli toodanguga hästi kursis, sest enda rallikarjääris sõitis ta ka ise nende toodanguga.Ma ei taha, et mind valesti mõistetaks, aga kui tarnijaks tuleks keegi, kel pole varasemat kogemust, siis oleksin ma ehk mures. Aga põrgu päralt - me räägime Pirellist! Pirelli teab, mida teeb. Nad teevad tooteid, mis on sama head kui Michelini omad ja töökindluse poolest võrreldavad. Ma ei näe põhjust, miks me ei peaks Monte Carlo ralliks Pirelli rehvidega kohanema, sõnas Adamo.Lõppeval nädalal teatas Pirelli, et palkas tuleva aasta rehve testima norralase Andreas Mikkelseni. Mikkelsen asub arendatavat toodangut katsetama Citron C3 WRC autoga.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1342;1342;1342;Tallinna börsi raju tõus jätkus ka täna;https://www.postimees.ee/7228717/tallinna-borsi-raju-tous-jatkus-ka-tana;Balti börs;19.04.2021, 20:20 ;Esmaspäeval oli Tallinna börsil positiivne kauplemispäev, indeks OMXTGI tõusis 2142 tehingu ja 1 294 689 euro suuruse käibega 1,01 protsenti 1618,76 punktini.Suurimat käivet tehti LHV Groupi aktsiaga, mis tõusis 186 tehingu ja 343 600 euro suuruse käibega 0,4 protsenti 25,1 euroni.Käibelt järgnes Coop Pank, mis tõusis 4,13 protsenti 2,145 euroni, olles sellega põhinimekirja suurim tõusja. 459 tehingu käive oli 205 200 eurot.Päeva suurim tõusja oli First Northi aktsianimekirjas kauplev Saunum Group, mis kerkis 54 tehingu ja 9800-eurose käibega 5,38 protsenti 19,2 euroni.Suurim langeja oli Balti lisanimekirjas noteeritud Nordic Fibreboard, mille hind liikus 2,65 protsenti allapoole 0,735 eurole. Nimetusega tehti kolm tehingut 12 euro väärtuses.Põhinimekirjas langes ainsana Silvano Fashion Groupi aktsia, mis liikus 0,31 protsenti allapoole ja sulgus 1,62 eurol. Nimetusega tehti 124 tehingut 94 900 euro väärtuses.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3135;3135;3135;Betoonpiirdesse sõitnud Škoda põhjustas Tallinna-Tartu maanteel suure ummiku;https://www.postimees.ee/7220520/betoonpiirdesse-soitnud-skoda-pohjustas-tallinna-tartu-maanteel-suure-ummiku;Uudised;8.04.2021, 18:42 ;Täna kell 17.45 teatati häirekeskusele, et Tallinna-Tartu maantee 162. kilomeetril Kärevere külas sõitis sõiduauto Škoda vastu tee ääres olevat betoonpiiret.Õnnetus juhtus paigas, kus on 2+1 möödasõiduala. Avarii põhjustanud Škoda liikus üherealisel teel Tallinna poolt Tartu suunas. Seni teadmata põhjustel kaldus Škoda juht autoga paremale teeserva vastu betoonpiiret. Kokkupõrke järel paiskus auto külili, lohises sel viisil mitukümmend meetrit ning maandus seejärel ratastele. Ühe pealtnägija sõnul oli auto kokkupõrke järel isegi paari meetri kõrgusele öhku paiskunud.Kiirabi viis Škodat juhtinud 48-aastase mehe haiglasse.Õnnetuse tagajärjel oli avariipaigas liiklus tugevalt häiritud: sündmuspaigal viibinud inimene teatas Postimehele, et avarii teinud sõiduk jäi teele risti, mistõttu tekkis suur ummik. Et möödasõiduala üherealist teed lahutab vastasuunavööndist metallpiire, ei pääsenud Škoda taga seisnud autod ka avariipaigast mööda põikama.Politsei teatel taastati normaalne liikluskorraldus kell 18.21.Õnnetuse põhjused on ebaselged, täpsemad asjaolud selguvad uurimise käigus.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40591;40591;40252;Rallisaade  Kõik Rally Estoniast;https://www.postimees.ee/7051517/koik-rally-estoniast;WRC;31.08.2020, 20:11 ;Sel nädalal sõidetakse Lõuna-Eesti teedel esmakordselt autoralli MM-sarja etapp. Seetõttu tehakse rallisaates Kõik Rally Estoniast puust ja punaseks selgeks, kuidas MM-karussell Eestisse jõudis ja kuidas see ära peetakse. Saade algab kell 20.30Rallisaates meenutatakse ka ülemöödunud nädalavahetusel peetud Lõuna-Eesti rallit, kus kogu MM-sarja koorekiht stardis oli. Lisaks meenutatakse seal Elfyn Evansi möödunud aasta võistlust, pärast mida ta kolm MM-rallit vahele pidi jääma.Saates näidatakse intervjuusid nii MM-sarja tähtede, kui ka ralli korraldajatega. Urmo Aava ja Tarmo Hõbe räägivad, kuidas ralli Eestisse jõudis ja miks valiti võistluskeskuseks Tartu.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6540;6540;6539;Peenisepilte saatnud treeneril lasti Elvas viis aastat ametis jätkata, klubi jutus on endiselt vastuolusid;https://www.postimees.ee/7205041/peenisepilte-saatnud-treeneril-lasti-elvas-viis-aastat-ametis-jatkata-klubi-jutus-on-endiselt-vastuolusid;Tartu Postimees;19.03.2021, 00:05 ;Kui Nõmme Kalju jalgpalliklubi ja treener Getulio Aurelio Fredo skandaal alaealiste seksuaalse väärkohtlemise osas täistuurid saavutas, võis pidada tõenäoliseks, et see ei jää Eestis ainsaks. Järgmisena pääses püünele FC Elva, kes vabastas neljapäeva hommikul ametist tegevjuhi Marek Naarise.Naaris oli viis aastat tagasi saatnud mitmele tüdrukule peenisepilte, kuid klubi suunas oma vigu avalikult tunnistanud klubijuhi vajalikku teraapiasse, läbi viidi struktuurilisi muudatusi ja otsustati talle anda võimalus jätkata oma tegevust klubi administratiivse poole juhtimisel.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36299;36299;35961;Kinopileti hind langeb? Kinod tahavad piletite käibemaksu alandamist;https://www.postimees.ee/7070946/kinopileti-hind-langeb-kinod-tahavad-piletite-kaibemaksu-alandamist;Tarbija;25.09.2020, 10:41 ;Suuremad Eesti kinod pöördusid valitsuse ja riigikogu liikmete poole ettepanekuga alandada kultuurivaldkonna, sealhulgas kinopiletite käibemaksumäära 20 protsendilt 9 protsendile.Varem sel nädalal tegid Eesti muusikavaldkonna katusorganisatsioonid ettepaneku kontserdipiletite käibemaksumäära vähendamiseks 9 protsendile. Kinod toetavad ettepanekut ja soovivad seda laiendada ka kinosektorile.Ülemaailmse Covid-19 viiruse leviku tõkestamiseks kehtestati Eestis eriolukord, millega kaasnesid laialdased piirangud, hõlmates muu hulgas kinosaalide sulgemist ning piirangute leevendamisel ka külastajate arvu piiramist, märkisid kinod pöördumises.Ometi nentisid nad, et viiruse-eelse perioodiga võrreldes on kinode külastatus ja käive hoolimata piirangute leevendamisest tunduvalt vähenenud, samuti ei saa kinode hinnangul välistada piirangute taastamist.Kinopiletite käibemaksumäära alandamine vähemalt majandusolukorra paranemiseni või olukorraga kohanemiseni võiks olla meede, et Covid-19 viirusest tingitud ebasoodsad asjaolud saaksid võimalikult väikeste kadudega ületatud ning kinokülastajad leiaksid tee tagasi kinodesse – äritegevus jätkuks ning massiline koondamine ja seeläbi töötuse suurendamine jääks olemata. Eesmärk on tagada kinosektori püsimajäämine, seisab pöördumises.Praegu kohaldub kinopiletitele Eestis kehtestatud üldine 20-protsendine käibemaksumäär. Euroopa Liidu käibemaksudirektiiv võimaldab liikmesriikidel kohaldada teatud kaupadele ja teenustele ka vähendatud käibemaksumäära, mis on Eestis 9 protsenti.Direktiiv võimaldab vähendatud käibemaksumäära muuhulgas kohaldada ka teatri-, kontserdi-, kino- ja muude samalaadsete kultuurisündmuste piletitele. Eestis seda praegu võimaldatud ei ole, kuid mitmed liikmesriigid nagu Belgia, Saksamaa, Itaalia, Holland, Poola ja Soome on vähendatud käibemaksumäära kohaldanud ka näiteks kinopiletitele. Samuti on mitmed riigid nagu Kreeka, Norra ja Ühendkuningriik viirusest tingituna kohaldanud ajutiselt vähendatud käibemaksumäära kinopiletitele.Kuivõrd kinosektor ning kultuurivaldkond üldiselt on viiruse tulemusena ka Eestis üks enim kannatada saanud sektoreid, oleks muu hulgas kinopiletite käibemaksumäära vähendamine 20 protsendilt 9 protsendile ja seeläbi piletihinna langetamine üks meede, mis täidaks nii sotsiaalset kui ka majanduslikku eesmärki, märkisid kinod.Vajadusel saab kinosektor läbi viia ja esitada käibemaksumäära alandamisega seonduva ulatuslikuma mõju analüüsi Eesti kinosektorile. Pöördumisele kirjutasid alla Forum Cinemas, Apollo Kino, Viimsi Kino, Kino Artis, Kino Sõprus ja Tartu Elektriteater.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32686;32686;32348;Tartu Ülikool jätkab koroonaviiruse leviku uuringut eraannetuse toel;https://www.postimees.ee/7087305/tartu-ulikool-jatkab-koroonaviiruse-leviku-uuringut-eraannetuse-toel;Tervis;16.10.2020, 09:06 ;Tartu Ülikooli uurimisrühmad, kes on koroonakriisi algusest saati toetanud riiki andmete korje ja analüüsiga, saavad tööd jätkata ettevõtja Väino Kaldoja eraannetuse toel.  Tartu Ülikooli teadlased Jaak Vilo ja Krista Fischer koondasid kevadel koroonakriisi puhkedes kiiresti kokku üle tosina inimese, et hankida infot viiruse kohta, analüüsida andmeid ja koostada ennustusmudeleid. Alustati küsitlusuuringuid ja andmeanalüüsi lahenduste arendust veebilehel. Teadus- ja arendustöö kiire alustamine aitas välja selgitada riiklikud ohustsenaariumid viiruse leviku hindamiseks.   Samal ajal, kui Eesti Teadusagentuur (ETAg) käivitas kevadel infokorje sellest, mida teadlased võiksid koroonakriisi lahendamiseks teha, olid esimesed Tartu Ülikooli teadlaste andmeanalüüsi lahendused juba eetikakomitee heakskiidu saanud ja juurutatud. Juuli alguses, kui ETAg võttis vastu üheaastaste sihtgrantide meetmest rahastatavate arendusprojektide granditaotlusi, esitasid taotluse ka Fischeri ja Vilo töörühmad. Paraku selgus hiljuti, et mõlemad granditaotlused jäid rahastuseta. Uurimistöö katkestamine oleks aga tähendanud riigi nõustamisel suurt lünka ja ohtu, et kevadel alustatud töö jookseb liiva.  Ka paljud ettevõtjad asusid juba koroonakriisi alguses oma nõu ja jõuga riiki toetama. Nüüd otsustas ettevõtja Väino Kaldoja panna teadustööle õla alla ja toetas Fischeri ja Vilo juhitud uurimisrühmade tööd kokku 60 000 euroga. Annetuse toel saab Fischeri uurimisrühm jätkata raamistiku loomist Covid-19 leviku modelleerimiseks ja sekkumismeetmete mõju hindamiseks Eestis. Lisaks arendab uurimisrühm edasi koroonaplatvormi ja andmeanalüüsi lahendusi, et viiruse levikut paremini hinnata ning meetmete mõju prognoosida.  Selleks, et meie tegevus oleks kestlik ja tugevneks andmeanalüütiline valmidus järgmisteks viiruselaineteks, on toetus meie töörühmale äärmiselt oluline ning me oleme annetajale väga tänulikud, ütles Fischer.  Väino Kaldoja sõnul elame lootuses, et praegune olukord laheneb ja teadlased leiavad koroonaviiruse vastu sobivad vahendid. Laiemas plaanis pole oluline, milline viirus või ülemaailmne probleem inimesi tabab. Tähtis on, et tehtaks teadusuuringuid, mis aitaksid mõista inimeste käitumise muutusi ning otsustada, kuidas sedalaadi nähtustega toimetada ja milliseid otsuseid millises järjekorras vastu võtta, selgitas Kaldoja. Tartu Ülikooli rektori professor Toomas Asseri sõnul on ülikool Väino Kaldojale väga tänulik, et ta on isiklikult teinud annetuse oluliste uurimisrühmade toetuseks. Eraannetused on Eesti teaduses veel harv nähtus, aga rõõmustav on see, et õlg pandi alla keerulisel ajal, kui riigil ja ühiskonnal on vaja teaduspõhiseid lahendusi koroonakriisiga toimetulekuks, ütles Asser. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56168;56168;55828;LUGEJA VIDEO  Julge rebane käis Linnahalli juures inimestega tutvust tegemas;https://www.postimees.ee/6973402/julge-rebane-kais-linnahalli-juures-inimestega-tutvust-tegemas;Loomariik;19.05.2020, 19:28 ;Lemmiku lugeja Andres saatis toimetusele Tallinnas Linnahalli kõrval rannas filmitud videoklipi, mille kangelaseks julge rebane, kes end inimeste lähedusel häirida ei lasknud. Andres kohtas rebast eelmisel neljapäeval, 7. mail kella 18-19 paiku õhtul. Rebane oli julge, päris ligi ei tulnud, aga liikus inimestele päris lähedale, ühe-kahe meetri kaugusele, kirjeldas Andres. Tundus, nagu eeldaks, et inimesed annavad talle süüa —tõenäoliselt Linnahalli juures käivad inimesed seda teinud on, sellepärast ta nii lähedale tulebki.Andres lisas, et on sealkandis varemgi rebast liikumas näinud. Möödunud aasta novembris tabati üks reinuvader Patarei vangla üksikkambrite maja katuselt, kus ta end mugavalt sisse seadnud oli ja kajakavahti pidas. Tõenäosus, et tegu on sama loomaga, on Andrese arvates üpriski suur.  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59058;59058;58716;Pekingis avati koroona tõttu suletud pargid ja muuseumid;https://www.postimees.ee/6963429/pekingis-avati-koroona-tottu-suletud-pargid-ja-muuseumid;Uudised;1.05.2020, 13:18 ;Pekingis avati reedel koroonapandeemia tõttu mitmeks kuuks suletud pargid ja muuseumid, teiste hulgas ka Keelatud Linn.Hiina keisrite paleekompleksi lubatakse päevas vaid 5000 külastajat. Enne epideemia puhkemist külastas Keelatud Linna päevas kuni 80 000 inimest.Ka parkidesse on lubatud 30 protsenti tavapärasest külastajate arvust.Rahvarohked üritused on endiselt keelatud ja külastajad peavad piletid internetis ette ostma, ütles Pekingi parkide ja aedade ameti asedirektor Gao Dawei.Peking alandas neljapäeval eriolukorra taset, aga palavikku mõõdetakse endiselt ja jõus on ka sotsiaalse distantseerumise reeglid.Leevendus tuli enne viis päeva kestvaid 1. mai pühi ja 22. maiks kavandatud Hiina rahvakongressi istungjärgu algust.Hiina teatas reedel 12 uuest nakkusjuhtumist, kuus neist välismaalt sisse toodud. 16. päeva järjest ei surnud koroonaviiruse tõttu ükski inimene.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37718;37718;37380;Liit: riik võiks turismifirmadele maksud tagasi anda;https://www.postimees.ee/7064611/liit-riik-voiks-turismifirmadele-maksud-tagasi-anda;Majandus;17.09.2020, 12:02 ;Eesti Väike- ja Keskmiste Ettevõtjate Assotsiatsioon (EVEA) pakub turismisektori toetuseks maksutagastust parema alternatiivina töötukassa töötasutoetuse meetmele ja siseturismi vautšerite jagamisele.EVEA konsulteeris enamiku turismisektori organisatsioonidega, kes kinnitasid, et osaline maksutagastus eelmise kalendriaasta tasutud riigimaksude baasil on neile sobiv alternatiiv, teatas assotsiatsioon. Assotsiatsiooni hinnangul on praegu arutluse all oleval töötukassa töötasuhüvitisel ja vautšerimeetmel palju nõrku kohti, mis lõpptulemusena ei pruugi sektorit päästa. Seega pöördus EVEA valitsuse poole palvega kaaluda 2019. aasta osalist riigimaksude tagastamist.EVEA presidendi Heiki Ritsi sõnul on assotsiatsioon ettevõtjate esindusorganisatsioon ja nad on kindlad, et töökohti saab säilitada vaid siis, kui säilivad tööandjad ehk ettevõtjad. Olukorras, kus käibelangus on 60 protsenti, 80 protsenti ja rohkemgi, ei ole töötajatele makstav osaline palk piisav tugi tööandjate tegevuse jätkamiseks, eriti valdkondades, kus palgakulu ei ole domineeriv kuluartikkel, selgitas Rits.Ta lisas, et EVEA leiab, et riigi abi peab antud juhul olema paindlik, et ettevõtjad saaksid ise otsustada, kuidas nad seda kõige tulemuslikumalt kasutavad.EVEA hinnangul jõuab töötasuhüvitis ainult väga piiratud hulga abivajajateni, kuna enamik hädasolevate valdkondade ettevõtteid ei kvalifitseeru sellele – põhjuseks töölepingu seadusest tulenevad juriidilised takistused, lisaks suutmatus maksta hüvitisele kvalifitseerumiseks nõutavat tööandja omaosalust töötasust.Samuti leiab assotsiatsioon, et väikeettevõtted, kus 2019. aastal töötasid vaid juhatuse liikmed või kes kasutasid võlaõiguslikke töötegemise lepinguid, ei saanud taotleda toetust kevadel ning ei kvalifitseeru töötasu hüvitisele ka sel korral.Lisaks kulutab töötasuhüvitis EVEA hinnangul suure osa töötukassa kevadise töötasuhüvitise maksmisega niigi napiks jäänud varudest ning see toob paratamatult kaasa eelmises majanduskriisis ettevõtjate poolt juba kogetud töötuskindlustusmakse määra tõstmise.Täiendav maksukoormus on raskustes olevatele ettevõtetele EVEA teatel talumatu. Kuid samas peab assotsiatsioon hädavajalikuks, et töötukassal oleks piisavalt vahendeid, et panustada tõenäolise sügisese koondamislainega kaasnevate koondamishüvitiste, töötuskindlustushüvitiste, töötutoetuste ning kriisi ja majanduse struktuurimuutuste tõttu suure hulga töö kaotanute ümberõppe rahastamisse ka teistes majandussektorites.Siseturismi vautšerite meetme mõju on EVEA hinnangul erinevatele turismisektori valdkondadele äärmiselt ebaühtlane – see ei ole assotsiatsiooni teatel rakendatav näiteks reisibüroodele, konverentsikorraldajatele, suveniirikaubandusele, turismiga seotud transpordile ehk see ei aita tervet sektorit ja külvab ebavõrdsust sektori sees.Isegi kui vautšerisüsteem käivituks juba oktoobris, on siseturismi hooaeg läbi ja siseturistide jaoks jäävad atraktiivseks vaid spaad. See aga tekitab toetuse väga ebaõiglase jaotuse nii valdkondade kui ka erinevate majutusettevõtete vahel, märkis EVEA.Assotsiatsiooni sõnul on oluline piirkondade võrdne kohtlemine ja riski ennetamine, et väikeettevõtja ei jääks suure kõrval tühjade kätega – praegused ettepanekud eelistavad kallima vautšeriga Tallinnat, mis tekitas suurt kriitikat väljaspool pealinna tegutsevate turismisettevõtete poolt.EVEA teatel ei ole summa 40 kuni 60 eurot inimese kohta piisavalt motiveeriv ning tähendab kordades suuremat täiendavat omafinantseeringut selleks, et näiteks veeta nädalavahetus mõnes turismiettevõttes või sihtkohas.Assotsiatsioon lisas, et seda võimekust paljudel peredel ei ole, eriti arvestades olukorraga tööturul ning seda, et enamik Eesti inimestest on oma puhkused juba pidanud ja vastavad reservid ära kulutanud – seetõttu tõenäoliselt jääb suur osa vautšeritest kasutamata ja plaanitud ressurss ei jõua sektori ettevõtjateni.Assotsiatsiooni hinnangul on meede äärmiselt kallis – kui keskmine vautšeriväärtus oleks 50 eurot, siis kuluks kogu Eesti elanikkonna katmiseks ligi 66,5 miljonit eurot ning veelgi kallimaks läheks vautšerite jagamine lähiriikide turistidele.Kui riik näeb võimalust sellist summat turismisektorile suunata, siis palju efektiivsem ja õiglasem oleks seda teha pakutud maksude tagastuse vormis, lisas EVEA. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46404;46404;46065;Siseministeeriumi juurde tuleb kriisivalmiduse osakond;https://www.postimees.ee/7023612/siseministeeriumi-juurde-tuleb-kriisivalmiduse-osakond;Eesti;22.07.2020, 22:06 ;Siseminister Mart Helme viib neljapäeval valitsuse ette siseministeeriumi põhimääruse muutmise, et luua ministeeriumi juurde kriisivalmiduse osakond. Eelnõu eesmärk on luua ministeeriumis struktuur, mis aitaks viia kriisideks valmisoleku uuele tasemele ja saavutada koostöös ministeeriumi valitsemisala asutustega kriisiaegne toimepidevus. Selleks täpsustatakse pääste- ja kriisireguleerimispoliitika osakonna põhiülesandeid ning teabeseireosakonna asemel moodustatakse uus osakond – sisekaitse ja kriisivalmiduse osakond.Lisaks täpsustatakse eelnõuga rahvastiku- ja perepoliitika osakonna ülesandeid, mille hulgast viiakse väliseesti kogukondade kaasamist puudutava poliitika kavandamine ja korraldamine üle kodanikuühiskonna ja kohanemispoliitika osakonda.Muudatused, millega täpsustatakse pääste- ja kriisireguleerimispoliitika osakonna põhiülesandeid ning luuakse sisekaitse ja kriisivalmiduse osakond, jõustuvad tänavu 1. septembril. Ülejäänud muudatused jõustuvad üldises korras.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2603;2603;2603;Halb nädal sotsiaalvõrgustikele: järjekordse platvormi kasutajate andmed pandi veebis müüki;https://www.postimees.ee/7222688/halb-nadal-sotsiaalvorgustikele-jarjekordse-platvormi-kasutajate-andmed-pandi-veebis-muuki;Uudised;12.04.2021, 10:27 ;Kiirelt kasvava sotsiaalvõrgustiku Clubhouse 1,3 miljoni kasutaja andmed pandi ühes häkkerite foorumis müüki.Laupäeval kirjutas Cybernews, et enam kui miljoni Clubhouse'i kasutaja nimed ja muud avalikud andmed on veebis müüki paisatud. Paar päeva varem tuli välja, et umbes poole miljardi LinkedIni kasutaja andmeid müüakse samuti ühes häkkerite foorumis. Sama saatus tabas ka 533 miljonit Facebooki kasutajat, kelle kohta käiv info riputati avalikult üles 3. aprillil.Clubhouse teatas Twitteris, et platvormi pole häkitud ja kokku kogutud andmed pärinevad kasutajate avalikest profiilidest. Sotsiaalvõrgustik sai aga kriitikat, et lubab kasutajate avalikku infot niimoodi kokku koguda.Sellistel sotsiaalvõrgustike andmeleketel võivad olla negatiivsed tagajärjed. Erinevatest platvormidest lekkinud andmed võimaldavad infot kombineerida ja luua detailseid profiile inimestest, mida saab kasutada kalastamisrünneteks või ka identiteedi varguseks.  Umbes aasta tagasi asutatud Clubhouse on platvorm, millel on virtuaalsed jututoad, kus inimesed üle maailma saavad vestelda. Inimesed ei suhtle omavahel aga mitte kirjutades, vaid kõneledes. Ehk siis iga jututuba on justkui interaktiivne taskuhääling või konverentsikõne. Sotsiaalvõrgustikuga saab praegu ühineda ainult kutsetega, kuid hoolimata sellest on kasutajate arv alates jaanuarist viiekordistunud ning ulatub kümne miljonini.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
